blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
622,BEDOK RESERVOIR RD,12,1980,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0
622,BT BATOK CTRL,30,2002,Y,N,N,N,N,N,BB,134,0,0,0,50,84,0,0,0,0,0,0,0
622,CHOA CHU KANG ST 62,1,1996,N,N,Y,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
622,HOUGANG AVE 8,4,1985,Y,N,N,N,N,N,HG,24,0,0,0,0,0,24,0,0,0,0,0,0
622,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0
622,PUNGGOL CTRL,1,2012,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
622,SENJA RD,20,2000,Y,N,N,N,N,N,BP,117,0,0,0,41,76,0,0,0,0,0,0,0
622,WOODLANDS DR 52,12,1997,Y,N,N,Y,N,N,WL,88,0,0,0,44,44,0,0,0,0,0,0,0
622,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
622A,BT BATOK CTRL,5,2002,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
622A,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,134,0,34,51,49,0,0,0,0,0,0,0,0
622A,TAMPINES AVE 12,15,2021,Y,Y,N,N,N,N,TAP,104,0,0,0,52,52,0,0,0,0,0,0,0
622A,WOODLANDS DR 52,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
622B,BT BATOK CTRL,1,2003,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
622B,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,132,0,48,33,51,0,0,0,0,0,0,0,0
622B,TAMPINES AVE 12,15,2021,Y,Y,N,N,N,N,TAP,104,0,0,0,52,52,0,0,0,0,0,0,0
622C,PUNGGOL CTRL,18,2012,Y,N,N,Y,N,N,PG,132,0,49,33,50,0,0,0,0,0,0,0,0
622D,PUNGGOL CTRL,1,2012,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
623,ANG MO KIO AVE 9,12,1979,Y,N,N,N,N,N,AMK,108,0,0,84,22,0,2,0,0,0,0,0,0
623,BEDOK RESERVOIR RD,12,1980,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0
623,BT BATOK CTRL,18,1996,Y,N,N,N,N,N,BB,97,0,0,0,55,42,0,0,0,0,0,0,0
623,CHOA CHU KANG ST 62,1,1996,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
623,ELIAS RD,2,1995,N,Y,Y,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
623,HOUGANG AVE 8,12,1985,Y,N,N,Y,N,N,HG,132,0,0,132,0,0,0,0,0,0,0,0,0
623,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,167,0,0,0,93,74,0,0,0,0,0,0,0
623,PUNGGOL CTRL,1,2012,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
623,SENJA RD,20,2000,Y,N,N,N,N,N,BP,117,0,0,0,41,76,0,0,0,0,0,0,0
623,TAMPINES AVE 12,1,2022,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
623,WOODLANDS DR 52,12,1997,Y,N,N,N,N,N,WL,103,0,0,0,48,55,0,0,0,0,0,0,0
623A,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,136,0,34,51,51,0,0,0,0,0,0,0,0
623A,TAMPINES AVE 12,15,2021,Y,N,N,Y,N,N,TAP,104,0,0,52,52,0,0,0,0,0,0,0,0
623B,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,136,0,51,34,51,0,0,0,0,0,0,0,0
623B,TAMPINES AVE 12,15,2021,Y,N,N,N,N,N,TAP,104,0,0,52,52,0,0,0,0,0,0,0,0
623C,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,134,0,34,49,51,0,0,0,0,0,0,0,0
623C,TAMPINES AVE 12,13,2021,Y,N,N,N,N,N,TAP,87,0,0,0,57,30,0,0,0,0,0,0,0
624,ANG MO KIO AVE 4,13,1980,Y,N,N,Y,N,N,AMK,189,0,0,162,24,2,1,0,0,0,0,0,0
624,BEDOK RESERVOIR RD,4,1980,Y,N,N,N,N,N,BD,20,0,0,12,8,0,0,0,0,0,0,0,0
624,BT BATOK CTRL,8,1996,Y,N,N,N,N,N,BB,42,0,0,0,21,21,0,0,0,0,0,0,0
624,CHOA CHU KANG ST 62,2,1996,N,Y,N,Y,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
624,HOUGANG AVE 8,13,1985,Y,Y,N,N,N,N,HG,96,0,0,0,54,42,0,0,0,0,0,0,0
624,JURONG WEST ST 61,16,1999,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0
624,PUNGGOL CTRL,1,2012,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
624,SENJA RD,20,2000,Y,N,N,N,N,N,BP,97,0,0,0,21,76,0,0,0,0,0,0,0
624,YISHUN RING RD,9,1986,Y,N,N,N,N,N,YS,124,0,0,0,67,57,0,0,0,0,0,0,0
624A,ELIAS RD,5,1994,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
624A,JURONG WEST ST 61,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
624A,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,102,0,0,0,102,0,0,0,0,0,0,0,0
624A,TAMPINES AVE 12,15,2021,Y,N,N,N,N,N,TAP,52,0,0,0,26,26,0,0,0,0,0,0,0
624A,WOODLANDS DR 52,12,1997,Y,N,N,N,N,N,WL,66,0,0,0,22,44,0,0,0,0,0,0,0
624B,JURONG WEST ST 61,1,1999,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
624B,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,101,0,0,0,101,0,0,0,0,0,0,0,0
624B,TAMPINES AVE 12,15,2021,Y,N,N,Y,N,N,TAP,97,0,0,0,41,56,0,0,0,0,0,0,0
624B,WOODLANDS DR 52,12,1998,Y,N,N,Y,N,N,WL,99,0,0,0,44,55,0,0,0,0,0,0,0
624C,PUNGGOL CTRL,18,2012,Y,N,N,N,N,N,PG,135,0,51,34,50,0,0,0,0,0,0,0,0
625,ANG MO KIO AVE 9,12,1979,Y,Y,N,N,N,N,AMK,152,0,0,128,22,1,1,0,0,0,0,0,0
625,BEDOK RESERVOIR RD,4,1980,Y,N,N,N,N,N,BD,20,0,0,12,8,0,0,0,0,0,0,0,0
625,BT BATOK CTRL,8,1995,Y,Y,N,N,N,N,BB,77,0,0,0,49,28,0,0,0,0,0,0,0
625,CHOA CHU KANG ST 62,12,1995,Y,N,N,Y,N,N,CCK,132,0,0,0,77,55,0,0,0,0,0,0,0
625,ELIAS RD,2,1995,N,Y,N,Y,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
625,HOUGANG AVE 8,4,1985,Y,N,N,N,N,N,HG,31,0,0,22,8,1,0,0,0,0,0,0,0
625,JURONG WEST ST 61,16,1999,Y,N,N,Y,N,N,JW,135,0,0,0,45,90,0,0,0,0,0,0,0
625,SENJA RD,30,2003,Y,N,N,N,N,N,BP,234,0,0,0,125,109,0,0,0,0,0,0,0
625,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,88,0,0,0,48,40,0,0,0,0,0,0,0
625A,CHOA CHU KANG ST 62,6,1996,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
625A,SENJA RD,6,2002,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
625A,TAMPINES ST 61,15,2021,Y,N,N,N,N,N,TAP,52,0,0,0,26,26,0,0,0,0,0,0,0
625A,WOODLANDS DR 52,12,1997,Y,N,N,N,N,N,WL,88,0,0,0,33,55,0,0,0,0,0,0,0
625B,SENJA RD,1,2003,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
625B,TAMPINES ST 61,15,2021,Y,Y,N,N,N,N,TAP,110,0,0,0,54,56,0,0,0,0,0,0,0
625B,WOODLANDS DR 52,12,1997,Y,N,N,N,N,N,WL,66,0,0,0,22,44,0,0,0,0,0,0,0
626,ANG MO KIO AVE 4,11,1979,Y,N,N,N,N,N,AMK,240,0,0,0,0,0,0,0,0,0,240,0,0
626,BEDOK RESERVOIR RD,12,1980,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0
626,BT BATOK CTRL,18,1996,Y,N,N,Y,N,N,BB,79,0,0,0,45,34,0,0,0,0,0,0,0
626,CHOA CHU KANG ST 62,12,1995,Y,Y,N,N,N,N,CCK,132,0,0,0,77,55,0,0,0,0,0,0,0
626,HOUGANG AVE 8,12,1986,Y,N,N,N,N,N,HG,136,0,0,68,68,0,0,0,0,0,0,0,0
626,JURONG WEST ST 65,16,1999,Y,N,N,Y,N,N,JW,85,0,0,0,0,0,85,0,0,0,0,0,0
626,PASIR RIS DR 3,13,1993,Y,Y,N,N,N,N,PRC,124,0,0,0,100,24,0,0,0,0,0,0,0
626,SENJA RD,30,2003,Y,N,N,N,N,N,BP,234,0,0,0,126,108,0,0,0,0,0,0,0
626,WOODLANDS AVE 6,12,1997,Y,N,N,N,N,N,WL,91,0,0,0,91,0,0,0,0,0,0,0,0
626,YISHUN ST 61,9,1986,Y,N,N,Y,N,N,YS,100,0,0,0,60,40,0,0,0,0,0,0,0
626A,TAMPINES ST 61,15,2021,Y,N,N,N,N,N,TAP,104,0,0,0,52,52,0,0,0,0,0,0,0
626A,WOODLANDS DR 52,5,1997,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
627,ANG MO KIO AVE 9,12,1979,Y,N,N,N,N,N,AMK,77,0,0,0,44,33,0,0,0,0,0,0,0
627,BEDOK RESERVOIR RD,12,1980,Y,N,N,Y,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0
627,BT BATOK CTRL,18,1996,Y,N,N,N,N,N,BB,55,0,0,0,0,0,55,0,0,0,0,0,0
627,CHOA CHU KANG ST 62,12,1995,Y,Y,N,Y,N,N,CCK,99,0,0,0,55,44,0,0,0,0,0,0,0
627,HOUGANG AVE 8,13,1986,Y,N,N,Y,N,N,HG,148,0,0,0,88,60,0,0,0,0,0,0,0
627,JURONG WEST ST 65,16,1999,Y,N,N,Y,N,N,JW,85,0,0,0,0,0,85,0,0,0,0,0,0
627,PASIR RIS DR 3,13,1993,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
627,SENJA RD,30,2003,Y,N,N,N,N,N,BP,234,0,0,0,126,108,0,0,0,0,0,0,0
627,TAMPINES ST 61,1,2022,N,N,N,N,N,Y,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
627,WOODLANDS AVE 6,12,1997,Y,N,N,N,N,N,WL,148,0,0,0,148,0,0,0,0,0,0,0,0
627,YISHUN ST 61,12,1986,Y,Y,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
627A,JURONG WEST ST 65,1,1999,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
627A,TAMPINES ST 61,16,2021,Y,N,N,N,N,N,TAP,90,0,0,28,58,4,0,0,0,0,0,0,0
627B,TAMPINES ST 61,16,2021,Y,N,N,Y,N,N,TAP,98,0,0,0,56,42,0,0,0,0,0,0,0
628,ANG MO KIO AVE 4,1,2010,N,N,Y,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
628,BEDOK RESERVOIR RD,12,1982,Y,Y,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0
628,BT BATOK CTRL,18,1996,Y,N,N,N,N,N,BB,55,0,0,0,0,0,55,0,0,0,0,0,0
628,HOUGANG AVE 8,9,1986,Y,N,N,Y,N,N,HG,76,0,0,0,0,0,76,0,0,0,0,0,0
628,JURONG WEST ST 65,16,1999,Y,N,N,Y,N,N,JW,85,0,0,0,0,0,85,0,0,0,0,0,0
628,PASIR RIS DR 3,13,1993,Y,N,N,N,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0
628,SENJA RD,1,2003,N,Y,N,N,N,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
628,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
628A,BT BATOK CTRL,6,1996,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
628A,PASIR RIS DR 3,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
628A,WOODLANDS RING RD,13,1997,Y,N,N,Y,N,N,WL,120,0,0,0,60,60,0,0,0,0,0,0,0
628B,WOODLANDS RING RD,13,1997,Y,N,N,N,N,N,WL,134,0,0,0,74,60,0,0,0,0,0,0,0
629,ANG MO KIO AVE 4,4,1979,Y,Y,N,N,N,N,AMK,44,0,0,34,7,0,0,0,0,0,0,2,1
629,BEDOK RESERVOIR RD,11,1981,Y,N,N,Y,N,N,BD,110,0,0,0,0,58,52,0,0,0,0,0,0
629,HOUGANG AVE 8,12,1986,Y,N,N,N,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0
629,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,85,0,0,0,0,0,85,0,0,0,0,0,0
629,PASIR RIS DR 3,13,1993,Y,N,N,Y,N,N,PRC,84,0,0,0,12,72,0,0,0,0,0,0,0
629,SENJA RD,30,2002,Y,N,N,N,N,N,BP,233,0,0,0,121,112,0,0,0,0,0,0,0
629,TAMPINES NTH DR 2,2,2022,N,N,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
629,WOODLANDS RING RD,13,1997,Y,N,N,N,N,N,WL,99,0,0,0,51,48,0,0,0,0,0,0,0
629,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
629A,JURONG WEST ST 65,5,1999,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
629A,SENJA RD,6,2002,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
629A,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,155,0,0,28,127,0,0,0,0,0,0,0,0
629B,SENJA RD,1,2003,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
629B,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,140,0,0,28,84,28,0,0,0,0,0,0,0
63,CHAI CHEE RD,12,1982,Y,N,N,N,N,N,BD,80,0,0,0,10,70,0,0,0,0,0,0,0
63,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,119,0,29,88,1,0,0,0,0,0,1,0,0
63,JLN MA'MOR,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
63,KALLANG BAHRU,13,1973,Y,Y,N,N,N,N,KWN,273,0,0,267,0,5,0,0,0,0,0,1,0
63,LOR 5 TOA PAYOH,12,1966,Y,N,N,Y,N,N,TP,237,0,0,0,0,0,0,0,0,0,237,0,0
63,MARINE DR,14,1975,Y,N,N,N,N,N,MP,130,0,0,0,130,0,0,0,0,0,0,0,0
63,NEW UPP CHANGI RD,16,1977,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
63,SENG POH LANE,1,1937,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SIMS PL,19,2015,Y,N,N,Y,N,Y,GL,337,0,84,140,0,0,1,0,112,0,0,0,0
63,TEBAN GDNS RD,25,2001,Y,N,N,N,N,N,JE,122,0,0,0,26,96,0,0,0,0,0,0,0
63,TELOK BLANGAH HTS,12,1976,Y,N,N,Y,N,N,BM,152,0,0,128,22,1,1,0,0,0,0,0,0
63,YUNG KUANG RD,21,1973,Y,Y,N,N,N,N,JW,114,0,0,0,0,0,0,0,0,0,0,114,0
63A,LENGKOK BAHRU,30,2000,Y,Y,N,N,N,N,BM,118,0,0,0,34,84,0,0,0,0,0,0,0
63A,TEBAN GDNS RD,5,2001,N,N,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
63B,LENGKOK BAHRU,30,2000,Y,Y,N,N,N,N,BM,141,0,0,0,112,29,0,0,0,0,0,0,0
630,ANG MO KIO AVE 4,4,1979,Y,Y,N,N,N,N,AMK,15,0,0,14,0,0,0,0,0,0,0,1,0
630,BEDOK RESERVOIR RD,1,2006,N,Y,Y,N,N,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
630,BT BATOK CTRL,3,1990,N,Y,N,Y,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
630,HOUGANG AVE 8,13,1986,Y,Y,N,Y,N,N,HG,120,0,0,0,78,42,0,0,0,0,0,0,0
630,JURONG WEST ST 65,16,1999,Y,N,N,Y,N,N,JW,85,0,0,0,0,0,85,0,0,0,0,0,0
630,PASIR RIS DR 3,13,1993,Y,N,N,Y,N,N,PRC,72,0,0,0,0,72,0,0,0,0,0,0,0
630,SENJA RD,30,2002,Y,N,N,Y,N,N,BP,234,0,0,0,122,112,0,0,0,0,0,0,0
630,WOODLANDS RING RD,13,1997,Y,N,N,N,N,N,WL,124,0,0,0,64,60,0,0,0,0,0,0,0
630,YISHUN ST 61,12,1986,Y,Y,N,N,N,N,YS,132,0,0,66,66,0,0,0,0,0,0,0,0
630A,TAMPINES NTH DR 2,14,2023,Y,N,N,N,N,N,TAP,132,0,0,24,108,0,0,0,0,0,0,0,0
630A,WOODLANDS RING RD,5,1998,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
630B,TAMPINES NTH DR 2,14,2023,Y,N,N,N,N,N,TAP,120,0,0,24,72,24,0,0,0,0,0,0,0
631,ANG MO KIO AVE 4,11,1979,Y,Y,N,N,N,N,AMK,200,0,0,179,19,1,1,0,0,0,0,0,0
631,BEDOK RESERVOIR RD,3,1982,Y,Y,N,N,N,N,BD,58,0,0,52,6,0,0,0,0,0,0,0,0
631,BT BATOK CTRL,5,1989,N,N,N,N,Y,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
631,CHOA CHU KANG NTH 6,14,1996,Y,N,N,N,N,N,CCK,73,0,0,0,60,0,13,0,0,0,0,0,0
631,HOUGANG AVE 8,13,1985,Y,Y,N,N,N,N,HG,112,0,0,111,0,1,0,0,0,0,0,0,0
631,JURONG WEST ST 65,16,1999,Y,N,N,Y,N,N,JW,135,0,0,0,45,90,0,0,0,0,0,0,0
631,PASIR RIS DR 3,13,1993,Y,Y,N,N,N,N,PRC,124,0,0,0,100,24,0,0,0,0,0,0,0
631,SENJA RD,30,2002,Y,N,N,Y,N,N,BP,232,0,0,0,121,111,0,0,0,0,0,0,0
631,WOODLANDS RING RD,13,1997,Y,N,N,Y,N,N,WL,96,0,0,0,36,60,0,0,0,0,0,0,0
631,YISHUN ST 61,4,1986,Y,N,N,N,N,N,YS,24,0,0,10,6,2,6,0,0,0,0,0,0
631A,JURONG WEST ST 65,1,2000,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
631A,PASIR RIS DR 3,6,1993,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
631A,TAMPINES NTH DR 2,13,2023,Y,N,N,N,N,N,TAP,100,0,0,0,68,32,0,0,0,0,0,0,0
631B,TAMPINES NTH DR 2,13,2023,Y,N,N,N,N,N,TAP,108,0,0,0,66,42,0,0,0,0,0,0,0
632,ANG MO KIO AVE 4,4,1979,Y,Y,N,N,N,N,AMK,27,0,0,24,3,0,0,0,0,0,0,0,0
632,BEDOK RESERVOIR RD,3,1982,Y,Y,N,N,N,N,BD,55,0,0,44,9,0,0,0,0,0,0,2,0
632,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
632,CHOA CHU KANG NTH 6,18,1996,Y,N,N,N,N,N,CCK,106,0,0,0,0,104,2,0,0,0,0,0,0
632,HOUGANG AVE 8,9,1986,Y,N,N,Y,N,N,HG,112,0,0,80,32,0,0,0,0,0,0,0,0
632,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0
632,PASIR RIS DR 3,13,1993,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
632,SENJA RD,5,2012,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
632,VEERASAMY RD,25,1984,Y,N,N,N,N,N,CT,96,0,0,9,73,14,0,0,0,0,0,0,0
632,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,113,0,0,0,47,66,0,0,0,0,0,0,0
632,YISHUN ST 61,12,1987,Y,Y,N,N,N,N,YS,64,0,0,22,22,0,0,20,0,0,0,0,0
632A,ANG MO KIO AVE 4,1,1980,N,Y,N,N,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
632A,CHOA CHU KANG NTH 6,1,1998,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
632A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
632A,SENJA RD,11,2011,Y,N,N,Y,N,N,BP,163,0,0,0,0,0,0,0,0,109,54,0,0
632A,TAMPINES NTH DR 2,14,2023,Y,N,N,N,N,N,TAP,108,0,0,0,59,49,0,0,0,0,0,0,0
632B,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
632B,SENJA RD,14,2011,Y,N,N,N,N,N,BP,134,0,0,0,0,0,0,0,0,114,20,0,0
632B,TAMPINES NTH DR 2,15,2023,Y,N,N,N,N,N,TAP,81,0,0,0,41,40,0,0,0,0,0,0,0
632C,PUNGGOL DR,14,2006,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
633,ANG MO KIO AVE 6,12,1979,Y,N,N,Y,N,N,AMK,173,0,0,137,33,0,3,0,0,0,0,0,0
633,BEDOK RESERVOIR RD,15,1992,Y,N,N,N,N,N,BD,56,0,0,0,0,0,56,0,0,0,0,0,0
633,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
633,CHOA CHU KANG NTH 6,18,1996,Y,N,N,N,N,N,CCK,112,0,0,0,0,108,4,0,0,0,0,0,0
633,HOUGANG AVE 8,9,1986,Y,N,N,N,N,N,HG,72,0,0,0,0,0,72,0,0,0,0,0,0
633,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,138,0,0,0,48,90,0,0,0,0,0,0,0
633,PASIR RIS DR 3,13,1993,Y,N,N,N,N,N,PRC,128,0,0,0,104,24,0,0,0,0,0,0,0
633,PUNGGOL DR,1,2006,N,N,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
633,SENJA RD,1,2012,N,N,N,N,N,Y,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
633,TAMPINES NTH DR 2,3,2022,N,Y,N,Y,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
633,VEERASAMY RD,10,1984,Y,Y,N,N,N,N,CT,141,0,0,120,18,0,3,0,0,0,0,0,0
633,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,102,0,0,0,47,55,0,0,0,0,0,0,0
633,YISHUN ST 61,12,1987,Y,Y,N,N,N,N,YS,66,0,0,0,0,0,0,66,0,0,0,0,0
633A,PASIR RIS DR 3,1,1994,N,N,N,N,N,Y,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
633A,PUNGGOL DR,17,2006,Y,N,N,N,N,N,PG,63,0,0,0,63,0,0,0,0,0,0,0,0
633A,SENJA RD,25,2012,Y,N,N,N,N,N,BP,119,0,48,47,24,0,0,0,0,0,0,0,0
633A,TAMPINES NTH DR 2,16,2023,Y,N,N,N,N,N,TAP,120,0,0,0,63,57,0,0,0,0,0,0,0
633A,WOODLANDS RING RD,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
633A,YISHUN ST 61,4,1987,Y,N,N,N,N,N,YS,12,0,0,5,3,0,4,0,0,0,0,0,0
633B,PUNGGOL DR,14,2006,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
633B,SENJA RD,31,2012,Y,Y,N,N,N,N,BP,118,0,0,0,118,0,0,0,0,0,0,0,0
633B,TAMPINES NTH DR 2,16,2022,Y,N,N,Y,N,Y,TAP,87,0,0,0,30,57,0,0,0,0,0,0,0
633C,SENJA RD,31,2012,Y,N,N,N,N,N,BP,118,0,0,0,118,0,0,0,0,0,0,0,0
633D,SENJA RD,25,2012,Y,N,N,N,N,N,BP,119,0,48,47,24,0,0,0,0,0,0,0,0
634,ANG MO KIO AVE 6,13,1980,Y,N,N,N,N,N,AMK,120,0,0,0,120,0,0,0,0,0,0,0,0
634,BEDOK RESERVOIR RD,18,1992,Y,N,N,N,N,N,BD,65,0,0,0,0,0,65,0,0,0,0,0,0
634,BT BATOK CTRL,2,1989,N,Y,N,N,N,N,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
634,CHOA CHU KANG NTH 6,14,1996,Y,N,N,Y,N,N,CCK,78,0,0,0,64,0,14,0,0,0,0,0,0
634,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,64,0,0,0,0,0,64,0,0,0,0,0,0
634,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,85,0,0,0,29,56,0,0,0,0,0,0,0
634,PASIR RIS DR 1,13,1993,Y,N,N,Y,N,N,PRC,124,0,0,0,100,24,0,0,0,0,0,0,0
634,SENJA RD,5,2014,N,N,N,N,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
634,TAMPINES NTH DR 2,1,2023,N,N,N,N,N,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
634,VEERASAMY RD,25,1984,Y,Y,N,N,N,N,CT,96,0,0,12,70,14,0,0,0,0,0,0,0
634,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,88,0,0,0,33,55,0,0,0,0,0,0,0
634,YISHUN ST 61,12,1986,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
634A,SENJA RD,24,2014,Y,N,N,Y,N,N,BP,176,0,19,0,44,0,0,0,113,0,0,0,0
634A,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,119,0,0,0,65,54,0,0,0,0,0,0,0
634B,SENJA RD,24,2014,Y,N,N,Y,N,N,BP,166,0,24,0,44,0,0,0,98,0,0,0,0
634B,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,82,0,0,0,42,40,0,0,0,0,0,0,0
634C,TAMPINES NTH DR 2,16,2022,Y,N,N,N,N,N,TAP,119,0,0,0,65,54,0,0,0,0,0,0,0
