snap,xcor_sw,ycor_sw,zcor_sw,xcor_ne,ycor_ne,zcor_ne,NOx,NMVOC,CO,SO2,NH3,PM2.5,PM10
6,565750.0001,5928656,0,566750,5929656,0,-999.0000,16928.4816,-999.0000,-999.0000,-999.0000,974.7485,4397.6581
6,565750.0001,5929656,0,566750,5930656,0,-999.0000,11807.7656,-999.0000,-999.0000,-999.0000,974.1714,4395.0543
6,565750.0001,5930656,0,566750,5931656,0,-999.0000,2429.9102,-999.0000,-999.0000,-999.0000,401.4407,1811.1328
6,565750.0001,5932656,0,566750,5933656,0,-999.0000,29206.8596,-999.0000,-999.0000,-999.0000,870.4154,3926.9503
6,565750.0001,5933656,0,566750,5934656,0,-999.0000,51456.8067,-999.0000,-999.0000,-999.0000,121.6122,548.6633
6,565750.0001,5934656,0,566750,5935656,0,-999.0000,14608.2811,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5935656,0,566750,5936656,0,-999.0000,16068.2552,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5936656,0,566750,5937656,0,-999.0000,22463.9710,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5937656,0,566750,5938656,0,-999.0000,31988.9039,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5938656,0,566750,5939656,0,-999.0000,26087.4604,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5939656,0,566750,5940656,0,-999.0000,25264.2526,-999.0000,-999.0000,-999.0000,199.3896,899.5626
6,565750.0001,5940656,0,566750,5941656,0,-999.0000,19338.5857,-999.0000,-999.0000,-999.0000,936.6282,4225.6749
6,565750.0001,5941656,0,566750,5942656,0,-999.0000,4575.8850,-999.0000,-999.0000,-999.0000,721.8845,3256.8414
6,565750.0001,5942656,0,566750,5943656,0,-999.0000,2349.9940,-999.0000,-999.0000,-999.0000,365.1075,1647.2123
6,565750.0001,5943656,0,566750,5944656,0,-999.0000,16256.2380,-999.0000,-999.0000,-999.0000,0.0825,0.3721
6,565750.0001,5944656,0,566750,5945656,0,-999.0000,31036.7897,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,565750.0001,5945656,0,566750,5946656,0,-999.0000,23522.3714,-999.0000,-999.0000,-999.0000,528.0152,2382.1837
6,565750.0001,5946656,0,566750,5947656,0,-999.0000,22409.4166,-999.0000,-999.0000,-999.0000,1206.2543,5442.1151
6,565750.0001,5947656,0,566750,5948656,0,-999.0000,22211.2448,-999.0000,-999.0000,-999.0000,935.3612,4219.9588
6,566750.0001,5918656,0,567750,5919656,0,-999.0000,3489.3465,-999.0000,-999.0000,-999.0000,125.7881,567.5033
6,566750.0001,5919656,0,567750,5920656,0,-999.0000,6862.2691,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5920656,0,567750,5921656,0,-999.0000,6227.3244,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5921656,0,567750,5922656,0,-999.0000,6316.7363,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5922656,0,567750,5923656,0,-999.0000,3311.4398,-999.0000,-999.0000,-999.0000,547.0765,2468.1807
6,566750.0001,5923656,0,567750,5924656,0,-999.0000,7937.9922,-999.0000,-999.0000,-999.0000,1025.3725,4626.0520
6,566750.0001,5925656,0,567750,5926656,0,-999.0000,9070.6882,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5926656,0,567750,5927656,0,-999.0000,31166.7017,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5927656,0,567750,5928656,0,-999.0000,31312.0554,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5928656,0,567750,5929656,0,-999.0000,15003.5341,-999.0000,-999.0000,-999.0000,0.8182,3.6913
6,566750.0001,5929656,0,567750,5930656,0,-999.0000,7275.5510,-999.0000,-999.0000,-999.0000,687.0187,3099.5411
6,566750.0001,5930656,0,567750,5931656,0,-999.0000,11934.1315,-999.0000,-999.0000,-999.0000,564.5803,2547.1503
6,566750.0001,5931656,0,567750,5932656,0,-999.0000,915.7433,-999.0000,-999.0000,-999.0000,151.2882,682.5490
6,566750.0001,5932656,0,567750,5933656,0,-999.0000,19815.1377,-999.0000,-999.0000,-999.0000,1455.6925,6567.4764
6,566750.0001,5933656,0,567750,5934656,0,-999.0000,40546.8036,-999.0000,-999.0000,-999.0000,548.3474,2473.9144
6,566750.0001,5934656,0,567750,5935656,0,-999.0000,23915.9189,-999.0000,-999.0000,-999.0000,48.9893,221.0193
6,566750.0001,5935656,0,567750,5936656,0,-999.0000,23955.3871,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5936656,0,567750,5937656,0,-999.0000,31452.2376,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5937656,0,567750,5938656,0,-999.0000,28833.0441,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5938656,0,567750,5939656,0,-999.0000,4478.9733,-999.0000,-999.0000,-999.0000,25.9883,117.2482
6,566750.0001,5939656,0,567750,5940656,0,-999.0000,25711.5798,-999.0000,-999.0000,-999.0000,340.2449,1535.0427
6,566750.0001,5940656,0,567750,5941656,0,-999.0000,25425.3133,-999.0000,-999.0000,-999.0000,208.0222,938.5092
6,566750.0001,5941656,0,567750,5942656,0,-999.0000,26497.2750,-999.0000,-999.0000,-999.0000,869.7216,3923.8203
6,566750.0001,5942656,0,567750,5943656,0,-999.0000,29034.4324,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5943656,0,567750,5944656,0,-999.0000,28720.6014,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5944656,0,567750,5945656,0,-999.0000,29792.3025,-999.0000,-999.0000,-999.0000,304.9360,1375.7438
6,566750.0001,5945656,0,567750,5946656,0,-999.0000,25539.9266,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,566750.0001,5946656,0,567750,5947656,0,-999.0000,16908.0803,-999.0000,-999.0000,-999.0000,398.3906,1797.3720
6,566750.0001,5947656,0,567750,5948656,0,-999.0000,24776.8601,-999.0000,-999.0000,-999.0000,197.0506,889.0099
6,567750.0001,5918656,0,568750,5919656,0,-999.0000,7948.7804,-999.0000,-999.0000,-999.0000,182.7758,824.6079
6,567750.0001,5919656,0,568750,5920656,0,-999.0000,5780.7279,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5924656,0,568750,5925656,0,-999.0000,3549.7848,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5925656,0,568750,5926656,0,-999.0000,2119.5080,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5926656,0,568750,5927656,0,-999.0000,7914.7685,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5927656,0,568750,5928656,0,-999.0000,12798.2900,-999.0000,-999.0000,-999.0000,6.5155,29.3952
6,567750.0001,5928656,0,568750,5929656,0,-999.0000,2987.3935,-999.0000,-999.0000,-999.0000,266.8043,1203.7093
6,567750.0001,5929656,0,568750,5930656,0,-999.0000,7765.7641,-999.0000,-999.0000,-999.0000,1258.9561,5679.8837
6,567750.0001,5930656,0,568750,5931656,0,-999.0000,609.8227,-999.0000,-999.0000,-999.0000,64.7571,292.1569
6,567750.0001,5931656,0,568750,5932656,0,-999.0000,8624.2181,-999.0000,-999.0000,-999.0000,276.2903,1246.5065
6,567750.0001,5932656,0,568750,5933656,0,-999.0000,22497.3422,-999.0000,-999.0000,-999.0000,1802.2442,8130.9726
6,567750.0001,5933656,0,568750,5934656,0,-999.0000,27683.4446,-999.0000,-999.0000,-999.0000,1368.7687,6175.3123
6,567750.0001,5934656,0,568750,5935656,0,-999.0000,29164.8732,-999.0000,-999.0000,-999.0000,446.1783,2012.9701
6,567750.0001,5935656,0,568750,5936656,0,-999.0000,32293.2256,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5936656,0,568750,5937656,0,-999.0000,34306.8264,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5937656,0,568750,5938656,0,-999.0000,20736.5637,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5938656,0,568750,5939656,0,-999.0000,5383.0947,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5939656,0,568750,5940656,0,-999.0000,19004.4925,-999.0000,-999.0000,-999.0000,422.2654,1905.0851
6,567750.0001,5940656,0,568750,5941656,0,-999.0000,17588.4279,-999.0000,-999.0000,-999.0000,491.4941,2217.4160
6,567750.0001,5941656,0,568750,5942656,0,-999.0000,13409.4520,-999.0000,-999.0000,-999.0000,9.1653,41.3498
6,567750.0001,5942656,0,568750,5943656,0,-999.0000,22940.1075,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5943656,0,568750,5944656,0,-999.0000,23524.5877,-999.0000,-999.0000,-999.0000,593.9418,2679.6170
6,567750.0001,5944656,0,568750,5945656,0,-999.0000,9183.8222,-999.0000,-999.0000,-999.0000,695.6438,3138.4543
6,567750.0001,5945656,0,568750,5946656,0,-999.0000,12089.5377,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,567750.0001,5946656,0,568750,5947656,0,-999.0000,20104.7054,-999.0000,-999.0000,-999.0000,331.2688,1494.5463
6,567750.0001,5947656,0,568750,5948656,0,-999.0000,20412.2737,-999.0000,-999.0000,-999.0000,320.4202,1445.6019
6,568750.0001,5918656,0,569750,5919656,0,-999.0000,857.0536,-999.0000,-999.0000,-999.0000,1.6306,7.3566
6,568750.0001,5919656,0,569750,5920656,0,-999.0000,2166.1892,-999.0000,-999.0000,-999.0000,486.0194,2192.7163
6,568750.0001,5923656,0,569750,5924656,0,-999.0000,3392.5062,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5924656,0,569750,5925656,0,-999.0000,2006.6804,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5925656,0,569750,5926656,0,-999.0000,1522.5605,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5926656,0,569750,5927656,0,-999.0000,2267.5481,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5927656,0,569750,5928656,0,-999.0000,3553.7286,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5928656,0,569750,5929656,0,-999.0000,4836.9418,-999.0000,-999.0000,-999.0000,799.1018,3605.2132
6,568750.0001,5929656,0,569750,5930656,0,-999.0000,8063.6754,-999.0000,-999.0000,-999.0000,1332.1841,6010.2582
6,568750.0001,5931656,0,569750,5932656,0,-999.0000,20636.2460,-999.0000,-999.0000,-999.0000,1167.7442,5268.3740
6,568750.0001,5932656,0,569750,5933656,0,-999.0000,13304.2723,-999.0000,-999.0000,-999.0000,1951.9199,8806.2468
6,568750.0001,5933656,0,569750,5934656,0,-999.0000,24412.9071,-999.0000,-999.0000,-999.0000,1192.5493,5380.2842
6,568750.0001,5934656,0,569750,5935656,0,-999.0000,30410.1834,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5935656,0,569750,5936656,0,-999.0000,32494.8452,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5936656,0,569750,5937656,0,-999.0000,29961.2683,-999.0000,-999.0000,-999.0000,398.3327,1797.1107
6,568750.0001,5937656,0,569750,5938656,0,-999.0000,31992.4487,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5938656,0,569750,5939656,0,-999.0000,31992.4487,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5939656,0,569750,5940656,0,-999.0000,27856.1586,-999.0000,-999.0000,-999.0000,683.3484,3082.9826
6,568750.0001,5940656,0,569750,5941656,0,-999.0000,13636.5477,-999.0000,-999.0000,-999.0000,55.0976,248.5775
6,568750.0001,5942656,0,569750,5943656,0,-999.0000,20716.3419,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5943656,0,569750,5944656,0,-999.0000,29502.4339,-999.0000,-999.0000,-999.0000,14.1366,63.7783
6,568750.0001,5944656,0,569750,5945656,0,-999.0000,9292.6166,-999.0000,-999.0000,-999.0000,49.1383,221.6914
6,568750.0001,5946656,0,569750,5947656,0,-999.0000,643.5550,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,568750.0001,5947656,0,569750,5948656,0,-999.0000,719.0600,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5918656,0,570750,5919656,0,-999.0000,2280.0124,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5922656,0,570750,5923656,0,-999.0000,602.1976,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5923656,0,570750,5924656,0,-999.0000,1917.9920,-999.0000,-999.0000,-999.0000,248.1940,1119.7477
6,569750.0001,5924656,0,570750,5925656,0,-999.0000,3218.5338,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5925656,0,570750,5926656,0,-999.0000,2832.0932,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5928656,0,570750,5929656,0,-999.0000,1151.1094,-999.0000,-999.0000,-999.0000,190.1726,857.9791
6,569750.0001,5929656,0,570750,5930656,0,-999.0000,964.0730,-999.0000,-999.0000,-999.0000,159.2726,718.5715
6,569750.0001,5930656,0,570750,5931656,0,-999.0000,2028.5890,-999.0000,-999.0000,-999.0000,335.1392,1512.0082
6,569750.0001,5931656,0,570750,5932656,0,-999.0000,14174.0008,-999.0000,-999.0000,-999.0000,1929.6899,8705.9546
6,569750.0001,5932656,0,570750,5933656,0,-999.0000,6256.6549,-999.0000,-999.0000,-999.0000,540.5637,2438.7977
6,569750.0001,5933656,0,570750,5934656,0,-999.0000,23393.1557,-999.0000,-999.0000,-999.0000,151.2505,682.3789
6,569750.0001,5934656,0,570750,5935656,0,-999.0000,22733.4433,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5935656,0,570750,5936656,0,-999.0000,37360.8964,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5936656,0,570750,5937656,0,-999.0000,29827.2913,-999.0000,-999.0000,-999.0000,305.3276,1377.5107
6,569750.0001,5937656,0,570750,5938656,0,-999.0000,24038.1171,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5938656,0,570750,5939656,0,-999.0000,30772.9719,-999.0000,-999.0000,-999.0000,111.4712,502.9116
6,569750.0001,5939656,0,570750,5940656,0,-999.0000,23815.0085,-999.0000,-999.0000,-999.0000,286.8330,1294.0707
6,569750.0001,5940656,0,570750,5941656,0,-999.0000,21717.2956,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5941656,0,570750,5942656,0,-999.0000,76.3396,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5942656,0,570750,5943656,0,-999.0000,28064.4547,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5943656,0,570750,5944656,0,-999.0000,25730.7157,-999.0000,-999.0000,-999.0000,3.6573,16.5001
6,569750.0001,5944656,0,570750,5945656,0,-999.0000,26301.9427,-999.0000,-999.0000,-999.0000,301.7988,1361.5899
6,569750.0001,5945656,0,570750,5946656,0,-999.0000,27571.9891,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,569750.0001,5946656,0,570750,5947656,0,-999.0000,25653.5354,-999.0000,-999.0000,-999.0000,354.9587,1601.4252
6,569750.0001,5947656,0,570750,5948656,0,-999.0000,10776.5299,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5918656,0,571750,5919656,0,-999.0000,382.9828,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5921656,0,571750,5922656,0,-999.0000,1821.0966,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5922656,0,571750,5923656,0,-999.0000,4452.9669,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5923656,0,571750,5924656,0,-999.0000,5503.7003,-999.0000,-999.0000,-999.0000,0.0200,0.0901
6,570750.0001,5924656,0,571750,5925656,0,-999.0000,13844.4609,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5925656,0,571750,5926656,0,-999.0000,8639.1272,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5926656,0,571750,5927656,0,-999.0000,1829.0256,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5927656,0,571750,5928656,0,-999.0000,5735.2339,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5928656,0,571750,5929656,0,-999.0000,4630.6789,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5929656,0,571750,5930656,0,-999.0000,7785.4135,-999.0000,-999.0000,-999.0000,295.3330,1332.4192
6,570750.0001,5930656,0,571750,5931656,0,-999.0000,10489.4701,-999.0000,-999.0000,-999.0000,1732.9450,7818.3235
6,570750.0001,5931656,0,571750,5932656,0,-999.0000,13447.9601,-999.0000,-999.0000,-999.0000,2221.7114,10023.4332
6,570750.0001,5932656,0,571750,5933656,0,-999.0000,3084.6608,-999.0000,-999.0000,-999.0000,53.7504,242.4993
6,570750.0001,5933656,0,571750,5934656,0,-999.0000,19602.3088,-999.0000,-999.0000,-999.0000,283.1523,1277.4649
6,570750.0001,5934656,0,571750,5935656,0,-999.0000,22660.6129,-999.0000,-999.0000,-999.0000,26.9802,121.7232
6,570750.0001,5935656,0,571750,5936656,0,-999.0000,29009.5732,-999.0000,-999.0000,-999.0000,133.1412,600.6773
6,570750.0001,5936656,0,571750,5937656,0,-999.0000,26698.2752,-999.0000,-999.0000,-999.0000,807.1683,3641.6059
6,570750.0001,5937656,0,571750,5938656,0,-999.0000,27312.8420,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5938656,0,571750,5939656,0,-999.0000,19623.6340,-999.0000,-999.0000,-999.0000,1067.5153,4816.1828
6,570750.0001,5939656,0,571750,5940656,0,-999.0000,28288.0168,-999.0000,-999.0000,-999.0000,534.4698,2411.3044
6,570750.0001,5940656,0,571750,5941656,0,-999.0000,29297.8528,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5941656,0,571750,5942656,0,-999.0000,7921.0330,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5942656,0,571750,5943656,0,-999.0000,17560.2096,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5943656,0,571750,5944656,0,-999.0000,26722.6665,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5944656,0,571750,5945656,0,-999.0000,26836.3167,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5945656,0,571750,5946656,0,-999.0000,31906.4919,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,570750.0001,5946656,0,571750,5947656,0,-999.0000,21957.7481,-999.0000,-999.0000,-999.0000,209.5388,945.3515
6,571750.0001,5919656,0,572750,5920656,0,-999.0000,54.8129,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5920656,0,572750,5921656,0,-999.0000,1645.7337,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5921656,0,572750,5922656,0,-999.0000,5868.6785,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5922656,0,572750,5923656,0,-999.0000,4682.8956,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5923656,0,572750,5924656,0,-999.0000,1279.7514,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5924656,0,572750,5925656,0,-999.0000,2594.2519,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5925656,0,572750,5926656,0,-999.0000,12534.5748,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5926656,0,572750,5927656,0,-999.0000,6703.6456,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5927656,0,572750,5928656,0,-999.0000,13376.3983,-999.0000,-999.0000,-999.0000,161.5578,728.8813
6,571750.0001,5928656,0,572750,5929656,0,-999.0000,4814.0036,-999.0000,-999.0000,-999.0000,777.6452,3508.4102
6,571750.0001,5929656,0,572750,5930656,0,-999.0000,12012.7785,-999.0000,-999.0000,-999.0000,1495.9575,6749.1351
6,571750.0001,5930656,0,572750,5931656,0,-999.0000,15320.1724,-999.0000,-999.0000,-999.0000,2531.0159,11418.8861
6,571750.0001,5931656,0,572750,5932656,0,-999.0000,14086.6415,-999.0000,-999.0000,-999.0000,2327.2267,10499.4743
6,571750.0001,5932656,0,572750,5933656,0,-999.0000,22238.4013,-999.0000,-999.0000,-999.0000,1171.3508,5284.6454
6,571750.0001,5933656,0,572750,5934656,0,-999.0000,28977.8964,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5934656,0,572750,5935656,0,-999.0000,10747.5447,-999.0000,-999.0000,-999.0000,196.1995,885.1704
6,571750.0001,5935656,0,572750,5936656,0,-999.0000,24160.0845,-999.0000,-999.0000,-999.0000,311.0166,1403.1768
6,571750.0001,5936656,0,572750,5937656,0,-999.0000,23001.4418,-999.0000,-999.0000,-999.0000,516.9938,2332.4599
6,571750.0001,5937656,0,572750,5938656,0,-999.0000,23675.5942,-999.0000,-999.0000,-999.0000,1369.8941,6180.3897
6,571750.0001,5938656,0,572750,5939656,0,-999.0000,27074.6199,-999.0000,-999.0000,-999.0000,203.2502,916.9798
6,571750.0001,5939656,0,572750,5940656,0,-999.0000,15720.5169,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5940656,0,572750,5941656,0,-999.0000,25659.6016,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5941656,0,572750,5942656,0,-999.0000,31811.2088,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5942656,0,572750,5943656,0,-999.0000,28822.8017,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5943656,0,572750,5944656,0,-999.0000,31432.4239,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5944656,0,572750,5945656,0,-999.0000,28983.0834,-999.0000,-999.0000,-999.0000,247.2824,1115.6347
6,571750.0001,5945656,0,572750,5946656,0,-999.0000,23271.8590,-999.0000,-999.0000,-999.0000,166.4449,750.9300
6,571750.0001,5946656,0,572750,5947656,0,-999.0000,12383.8032,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,571750.0001,5947656,0,572750,5948656,0,-999.0000,13923.3914,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5919656,0,573750,5920656,0,-999.0000,763.6548,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5920656,0,573750,5921656,0,-999.0000,1109.5891,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5921656,0,573750,5922656,0,-999.0000,690.0642,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5922656,0,573750,5923656,0,-999.0000,3017.4032,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5926656,0,573750,5927656,0,-999.0000,5474.6520,-999.0000,-999.0000,-999.0000,460.2719,2076.5546
6,572750.0001,5927656,0,573750,5928656,0,-999.0000,13129.9317,-999.0000,-999.0000,-999.0000,2169.1447,9786.2742
6,572750.0001,5928656,0,573750,5929656,0,-999.0000,1740.9381,-999.0000,-999.0000,-999.0000,287.6170,1297.6077
6,572750.0001,5929656,0,573750,5930656,0,-999.0000,2031.7394,-999.0000,-999.0000,-999.0000,335.6597,1514.3564
6,572750.0001,5930656,0,573750,5931656,0,-999.0000,13556.6994,-999.0000,-999.0000,-999.0000,1804.2035,8139.8120
6,572750.0001,5931656,0,573750,5932656,0,-999.0000,15287.7497,-999.0000,-999.0000,-999.0000,2132.5633,9621.2344
6,572750.0001,5932656,0,573750,5933656,0,-999.0000,28199.8979,-999.0000,-999.0000,-999.0000,412.0457,1858.9778
6,572750.0001,5933656,0,573750,5934656,0,-999.0000,30427.7158,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5934656,0,573750,5935656,0,-999.0000,30454.7077,-999.0000,-999.0000,-999.0000,123.5261,557.2980
6,572750.0001,5935656,0,573750,5936656,0,-999.0000,25682.0274,-999.0000,-999.0000,-999.0000,1041.7861,4700.1036
6,572750.0001,5936656,0,573750,5937656,0,-999.0000,24680.5335,-999.0000,-999.0000,-999.0000,927.6786,4185.2980
6,572750.0001,5937656,0,573750,5938656,0,-999.0000,15104.7783,-999.0000,-999.0000,-999.0000,485.8838,2192.1045
6,572750.0001,5938656,0,573750,5939656,0,-999.0000,24326.3744,-999.0000,-999.0000,-999.0000,61.5088,277.5021
6,572750.0001,5939656,0,573750,5940656,0,-999.0000,18328.0639,-999.0000,-999.0000,-999.0000,214.8541,969.3320
6,572750.0001,5940656,0,573750,5941656,0,-999.0000,27207.5822,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5941656,0,573750,5942656,0,-999.0000,30394.5232,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5942656,0,573750,5943656,0,-999.0000,28583.1695,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5943656,0,573750,5944656,0,-999.0000,28193.5482,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5944656,0,573750,5945656,0,-999.0000,31992.4487,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5945656,0,573750,5946656,0,-999.0000,28052.0828,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5946656,0,573750,5947656,0,-999.0000,11529.2065,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,572750.0001,5947656,0,573750,5948656,0,-999.0000,17542.5586,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5918656,0,574750,5919656,0,-999.0000,2971.9378,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5919656,0,574750,5920656,0,-999.0000,8700.0262,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5920656,0,574750,5921656,0,-999.0000,4022.0010,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5921656,0,574750,5922656,0,-999.0000,6419.7599,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5922656,0,574750,5923656,0,-999.0000,3747.1236,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5923656,0,574750,5924656,0,-999.0000,1928.5736,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5925656,0,574750,5926656,0,-999.0000,4316.2908,-999.0000,-999.0000,-999.0000,0.0000,0.0000
6,573750.0001,5926656,0,574750,5927656,0,-999.0000,10195.4871,-999.0000,-999.0000,-999.0000,541.7144,2443.9891
6,573750.0001,5927656,0,574750,5928656,0,-999.0000,10788.9335,-999.0000,-999.0000,-999.0000,1627.5899,7343.0055
6,573750.0001,5928656,0,574750,5929656,0,-999.0000,1305.6672,-999.0000,-999.0000,-999.0000,215.7067,973.1787
6,573750.0001,5929656,0,574750,5930656,0,-999.0000,1648.4094,-999.0000,-999.0000,-999.0000,107.8441,486.5477
6,573750.0001,5930656,0,574750,5931656,0,-999.0000,4836.7228,-999.0000,-999.0000,-999.0000,59.4744,268.3235
6,573750.0001,5931656,0,574750,5932656,0,-999.0000,23882.0356,-999.0000,-999.0000,-999.0000,419.8946,1894.3889
6,573750.0001,5932656,0,574750,5933656,0,-999.0000,26529.9815,-999.0000,-999.0000,-999.0000,0.0000,0.0000
