item,itemLabel
http://www.wikidata.org/entity/Q55076544,cyanide
http://www.wikidata.org/entity/Q55080305,thiyl radical
http://www.wikidata.org/entity/Q55431939,arsoles
http://www.wikidata.org/entity/Q55487758,azulene
http://www.wikidata.org/entity/Q55488100,inorganic azide
http://www.wikidata.org/entity/Q55488252,organic azide
http://www.wikidata.org/entity/Q55499456,azocane
http://www.wikidata.org/entity/Q55499606,benzamide
http://www.wikidata.org/entity/Q55499703,benzimidazole
http://www.wikidata.org/entity/Q55503275,citrate salt
http://www.wikidata.org/entity/Q55503318,citrate ester
http://www.wikidata.org/entity/Q55503737,cyanate salt
http://www.wikidata.org/entity/Q55506079,"dibenzo-1,4-dioxin"
http://www.wikidata.org/entity/Q55506489,diphosphate
http://www.wikidata.org/entity/Q55507605,dithiocarbamate salt
http://www.wikidata.org/entity/Q55507653,dithiocarbamate ester
http://www.wikidata.org/entity/Q55523369,valerate ester
http://www.wikidata.org/entity/Q55523437,valerate salt
http://www.wikidata.org/entity/Q55524651,carboxylate salt
http://www.wikidata.org/entity/Q55580015,formate ester
http://www.wikidata.org/entity/Q55582564,butyrate salt
http://www.wikidata.org/entity/Q55582657,butyrate ester
http://www.wikidata.org/entity/Q55589886,acrylate ester
http://www.wikidata.org/entity/Q55589903,acrylate salt
http://www.wikidata.org/entity/Q55608732,cyclopropane fatty acid
http://www.wikidata.org/entity/Q55627290,odilorhabdin
http://www.wikidata.org/entity/Q55627871,organomolybdenum compound
http://www.wikidata.org/entity/Q55647934,iminoborane
http://www.wikidata.org/entity/Q55648666,sucrose esters
http://www.wikidata.org/entity/Q55658949,isobenzofuran
http://www.wikidata.org/entity/Q55659471,"1,2-oxazolidinone"
http://www.wikidata.org/entity/Q55659609,"1,3-oxazolidinone"
http://www.wikidata.org/entity/Q55664017,isocyanate salt
http://www.wikidata.org/entity/Q55664098,isocyanate ester
http://www.wikidata.org/entity/Q55665770,isoindole
http://www.wikidata.org/entity/Q55683023,4-pyridone
http://www.wikidata.org/entity/Q55683199,2-pyridone
http://www.wikidata.org/entity/Q55692896,monocyclic compound
http://www.wikidata.org/entity/Q55693496,aldazine
http://www.wikidata.org/entity/Q55693557,ketazine
http://www.wikidata.org/entity/Q55698578,indoles
http://www.wikidata.org/entity/Q55739694,organonitrogen compound
http://www.wikidata.org/entity/Q55978910,double-stranded DNA
http://www.wikidata.org/entity/Q56012746,shogaols
http://www.wikidata.org/entity/Q56085456,benzoic acid
http://www.wikidata.org/entity/Q56088779,pyran-2-one
http://www.wikidata.org/entity/Q56088841,pyran-4-one
http://www.wikidata.org/entity/Q56099970,azocine
http://www.wikidata.org/entity/Q56100748,benzazocine
http://www.wikidata.org/entity/Q56100854,benzomorphan
http://www.wikidata.org/entity/Q56100953,bifluoride salt
http://www.wikidata.org/entity/Q56249615,selenium sulfide
http://www.wikidata.org/entity/Q56250590,inorganic sulfide
http://www.wikidata.org/entity/Q56250626,sulfide salt
http://www.wikidata.org/entity/Q56250639,inorganic covalent sulfide
http://www.wikidata.org/entity/Q56250684,organic disulfide
http://www.wikidata.org/entity/Q56250699,inorganic disulfide
http://www.wikidata.org/entity/Q56258329,thiosulfate
http://www.wikidata.org/entity/Q56276847,bicyclic phosphate
http://www.wikidata.org/entity/Q56278207,ulonic acid
http://www.wikidata.org/entity/Q56283350,iron compound
http://www.wikidata.org/entity/Q56291591,spiroligomer
http://www.wikidata.org/entity/Q56296684,malate
http://www.wikidata.org/entity/Q56332811,benzothiazine
http://www.wikidata.org/entity/Q56380605,sulfonyl compound
http://www.wikidata.org/entity/Q56380915,palladium compound
http://www.wikidata.org/entity/Q56398233,magnesium compound
http://www.wikidata.org/entity/Q56398342,benzyl compound
http://www.wikidata.org/entity/Q56398442,uranyl compound
http://www.wikidata.org/entity/Q56398535,sulfonium compound
http://www.wikidata.org/entity/Q56403318,alkyl nitrate
http://www.wikidata.org/entity/Q56404029,nitrate salt
http://www.wikidata.org/entity/Q56422995,organomagnesium compound
http://www.wikidata.org/entity/Q56423449,benzoyl compound
http://www.wikidata.org/entity/Q56425508,triflyl compound
http://www.wikidata.org/entity/Q56427387,methanosulfonate ester
http://www.wikidata.org/entity/Q56427411,methanesulfonate salt
http://www.wikidata.org/entity/Q56438329,furanochromone
http://www.wikidata.org/entity/Q56438608,indoline
http://www.wikidata.org/entity/Q56438666,isoindoline
http://www.wikidata.org/entity/Q56440222,carbamide
http://www.wikidata.org/entity/Q56440659,nitroimidazole
http://www.wikidata.org/entity/Q56525899,oxepin
http://www.wikidata.org/entity/Q56526805,pyrazolopyrimidine
http://www.wikidata.org/entity/Q56526982,thiazoline
http://www.wikidata.org/entity/Q56637027,onium compound
http://www.wikidata.org/entity/Q56670455,aziridine
http://www.wikidata.org/entity/Q56696517,thiepine
http://www.wikidata.org/entity/Q56696697,carboxylic anhydride
http://www.wikidata.org/entity/Q56696799,anthrone
http://www.wikidata.org/entity/Q56696943,benzanilide
http://www.wikidata.org/entity/Q56697087,trifluoromethylbenzene
http://www.wikidata.org/entity/Q56697523,trihydroxybenzene
http://www.wikidata.org/entity/Q56697538,"1,2,3-trihydroxybenzene"
http://www.wikidata.org/entity/Q56697546,"1,2,4-trihydroxybenzene"
http://www.wikidata.org/entity/Q56697553,"1,3,5-trihydroxybenzene"
http://www.wikidata.org/entity/Q56702185,oxazolidinedione
http://www.wikidata.org/entity/Q56702196,oxazolidine
http://www.wikidata.org/entity/Q56702203,isoxazolidine
http://www.wikidata.org/entity/Q56702513,tartrate ester
http://www.wikidata.org/entity/Q56702530,tartrate salt
http://www.wikidata.org/entity/Q56702552,dithiolane
http://www.wikidata.org/entity/Q56702563,"1,2-dithiolane"
http://www.wikidata.org/entity/Q56702566,"1,3-dithiolane"
http://www.wikidata.org/entity/Q56702727,dithiane
http://www.wikidata.org/entity/Q56702777,dihydronaphthalene
http://www.wikidata.org/entity/Q56703205,butyrophenone
http://www.wikidata.org/entity/Q56703505,borohydride
http://www.wikidata.org/entity/Q56703794,oxazine
http://www.wikidata.org/entity/Q56708982,hydrogen compound
http://www.wikidata.org/entity/Q56709411,hydroperoxide
http://www.wikidata.org/entity/Q56709989,inorganic peroxide
http://www.wikidata.org/entity/Q56710084,metal hydroperoxide
http://www.wikidata.org/entity/Q56710813,dioxirane
http://www.wikidata.org/entity/Q56713250,chlorate
http://www.wikidata.org/entity/Q56713354,chlorate salt
http://www.wikidata.org/entity/Q56780776,acetate salt
http://www.wikidata.org/entity/Q56793712,dihydroazine
http://www.wikidata.org/entity/Q56794124,pyridinecarboxamide
http://www.wikidata.org/entity/Q56794197,isonicotinamide
http://www.wikidata.org/entity/Q56794367,nicotinamide
http://www.wikidata.org/entity/Q56794514,picolinamide
http://www.wikidata.org/entity/Q56794602,azepine
http://www.wikidata.org/entity/Q56809357,permanganate
http://www.wikidata.org/entity/Q56809516,hydantoin
http://www.wikidata.org/entity/Q56809526,imidazolidine
http://www.wikidata.org/entity/Q56809586,flavan
http://www.wikidata.org/entity/Q56809604,dihydropyran
http://www.wikidata.org/entity/Q56809679,hydroxyflavan
http://www.wikidata.org/entity/Q56809828,flavanol
http://www.wikidata.org/entity/Q56809873,flavan-4-ol
http://www.wikidata.org/entity/Q56810367,phenanthridine
http://www.wikidata.org/entity/Q56810456,pyridazine
http://www.wikidata.org/entity/Q56810798,carbonate salt
http://www.wikidata.org/entity/Q56810858,bicarbonate
http://www.wikidata.org/entity/Q56822671,triflate
http://www.wikidata.org/entity/Q56822715,triflate ester
http://www.wikidata.org/entity/Q56822730,triflate salt
http://www.wikidata.org/entity/Q56822829,trimethylsilyl compound
http://www.wikidata.org/entity/Q56822887,trifluoromethyl compound
http://www.wikidata.org/entity/Q56908059,carboxylic acid halide
http://www.wikidata.org/entity/Q56917971,acyl iodide
http://www.wikidata.org/entity/Q56918295,acyl fluoride
http://www.wikidata.org/entity/Q56918503,acyl bromide
http://www.wikidata.org/entity/Q56955674,thiophenol
http://www.wikidata.org/entity/Q57245655,azete
http://www.wikidata.org/entity/Q57246030,oxazole
http://www.wikidata.org/entity/Q57246122,"1,3-oxazole"
http://www.wikidata.org/entity/Q57246302,"1,2-oxazole"
http://www.wikidata.org/entity/Q57246582,"1,3-benzoxazole"
http://www.wikidata.org/entity/Q57246885,benzisoxazole
http://www.wikidata.org/entity/Q57247615,"1,2-benzisoxazole"
http://www.wikidata.org/entity/Q57247700,"2,1-benzisoxazole"
http://www.wikidata.org/entity/Q57263546,quinazoline
http://www.wikidata.org/entity/Q57263710,quinoxaline
http://www.wikidata.org/entity/Q57263922,phthalazine
http://www.wikidata.org/entity/Q57264096,cinnoline
http://www.wikidata.org/entity/Q57265163,thiourea
http://www.wikidata.org/entity/Q57301865,fluorobenzene
http://www.wikidata.org/entity/Q57302163,indazole
http://www.wikidata.org/entity/Q57519466,thiosemicarbazones
http://www.wikidata.org/entity/Q57696921,arsenide
http://www.wikidata.org/entity/Q57697193,hexafluorophosphate
http://www.wikidata.org/entity/Q57698981,phosphoramide
http://www.wikidata.org/entity/Q57700917,salicylate
http://www.wikidata.org/entity/Q57701632,salicylate ester
http://www.wikidata.org/entity/Q57701719,salicylate salt
http://www.wikidata.org/entity/Q57712768,nitrosourea compound
http://www.wikidata.org/entity/Q57826603,dihydroflavonols
http://www.wikidata.org/entity/Q57841385,benzodioxoles
http://www.wikidata.org/entity/Q57842052,substituted benzene
http://www.wikidata.org/entity/Q57893334,dioxole
http://www.wikidata.org/entity/Q58117548,1-naphthol
http://www.wikidata.org/entity/Q58117936,2-naphthol
http://www.wikidata.org/entity/Q58119003,chlorite
http://www.wikidata.org/entity/Q58556571,benzodiazepinones
http://www.wikidata.org/entity/Q59348943,piperidine
http://www.wikidata.org/entity/Q59429667,perchlorate
http://www.wikidata.org/entity/Q60199671,propionate
http://www.wikidata.org/entity/Q60199875,propionate salt
http://www.wikidata.org/entity/Q60199930,propionate ester
http://www.wikidata.org/entity/Q60499617,primary arylamine
http://www.wikidata.org/entity/Q60537688,N-acylsphingosine
http://www.wikidata.org/entity/Q60559324,"phosphatidyl-N,N-dimethylethanolamine"
http://www.wikidata.org/entity/Q60560042,"1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)"
http://www.wikidata.org/entity/Q60560137,N-acyl-sphinganine-1-phosphate
http://www.wikidata.org/entity/Q60560163,dihydroceramides
http://www.wikidata.org/entity/Q60572796,omega-hydroxy fatty acid
http://www.wikidata.org/entity/Q60573059,S-substituted glutathione
http://www.wikidata.org/entity/Q60594122,2-hydroxy fatty acid
http://www.wikidata.org/entity/Q60606170,decalin
http://www.wikidata.org/entity/Q60616685,anthraquinone dyes
http://www.wikidata.org/entity/Q60982962,laccaic acid
http://www.wikidata.org/entity/Q61504032,sulfine
http://www.wikidata.org/entity/Q61647507,nitrogen hydride
http://www.wikidata.org/entity/Q61651906,Isoindolinone
http://www.wikidata.org/entity/Q61670599,titanium oxide
http://www.wikidata.org/entity/Q61728796,isoquinoline
http://www.wikidata.org/entity/Q61738980,monounsaturated fatty acid
http://www.wikidata.org/entity/Q61789816,methylthiophene
http://www.wikidata.org/entity/Q61856022,tribromoaniline
http://www.wikidata.org/entity/Q61913591,fructosamine
http://www.wikidata.org/entity/Q61939446,phosphine imide
http://www.wikidata.org/entity/Q61954499,S-substituted L-cysteine
http://www.wikidata.org/entity/Q62014641,thienotriazolodiazepine
http://www.wikidata.org/entity/Q62504959,dimethoxyamphetamines
http://www.wikidata.org/entity/Q62624377,diazaquinone
http://www.wikidata.org/entity/Q63069405,piperidinedione
http://www.wikidata.org/entity/Q63344943,halous acid
http://www.wikidata.org/entity/Q63382919,transition metal amino acid complexes
http://www.wikidata.org/entity/Q63433687,fatty acyl
http://www.wikidata.org/entity/Q63434442,straight chain fatty acids
http://www.wikidata.org/entity/Q63434663,amino fatty acids
http://www.wikidata.org/entity/Q63435564,oxo fatty acids
http://www.wikidata.org/entity/Q63435630,glycerophosphoinositol
http://www.wikidata.org/entity/Q63435637,diacylglycerophosphoinositols
http://www.wikidata.org/entity/Q63436497,glycerophosphocholine
http://www.wikidata.org/entity/Q63436503,diacylglycerophosphocholine
http://www.wikidata.org/entity/Q63436532,halogenated fatty acids
http://www.wikidata.org/entity/Q63436547,diacylglycerophosphoglycerols
http://www.wikidata.org/entity/Q63436556,glycerophosphoglycerols
http://www.wikidata.org/entity/Q63438343,"1-alkyl,2-acylglycerophosphocholines"
http://www.wikidata.org/entity/Q63438349,"1-(1Z-alkenyl),2-acylglycerophosphocholines"
http://www.wikidata.org/entity/Q63441932,glycerolipids
http://www.wikidata.org/entity/Q63441948,prenol lipids
http://www.wikidata.org/entity/Q63446172,wax monoester
http://www.wikidata.org/entity/Q63446223,wax diester
http://www.wikidata.org/entity/Q63586888,lanthanocene
http://www.wikidata.org/entity/Q63725130,vinyl sulfone dyes
http://www.wikidata.org/entity/Q63895022,thiosulfonates
http://www.wikidata.org/entity/Q64230060,carbocyclic fatty acid
http://www.wikidata.org/entity/Q64692893,phosphorus compound
http://www.wikidata.org/entity/Q64692900,organic phosphorus compound
http://www.wikidata.org/entity/Q64694492,organophosphorus ester
http://www.wikidata.org/entity/Q64699236,phosphite salt
http://www.wikidata.org/entity/Q64699399,H-phosphonate ester
http://www.wikidata.org/entity/Q64699414,H-phosphonate salt
http://www.wikidata.org/entity/Q64699467,phosphonic acid
http://www.wikidata.org/entity/Q64699477,phosphonate ester
http://www.wikidata.org/entity/Q64699482,phosphonate salt
http://www.wikidata.org/entity/Q64745910,pyran
http://www.wikidata.org/entity/Q64746723,tetrahydropyran
http://www.wikidata.org/entity/Q64746792,oxindole
http://www.wikidata.org/entity/Q64778409,lactate salt
http://www.wikidata.org/entity/Q64778441,lactate ester
http://www.wikidata.org/entity/Q64875892,gallate ester
http://www.wikidata.org/entity/Q64875894,gallate salt
http://www.wikidata.org/entity/Q64995433,sulfate salt
http://www.wikidata.org/entity/Q64995762,transition metal silane complexes
http://www.wikidata.org/entity/Q65076731,telluroketone
http://www.wikidata.org/entity/Q65178025,inorganic sulfite salt
http://www.wikidata.org/entity/Q65227043,Q65227043
http://www.wikidata.org/entity/Q65244017,platinide ion
http://www.wikidata.org/entity/Q65548312,oxalate salt
http://www.wikidata.org/entity/Q65548313,oxalate ester
http://www.wikidata.org/entity/Q65658032,manganese compound
http://www.wikidata.org/entity/Q65658779,proteolipid
http://www.wikidata.org/entity/Q65684240,heterotricyclic compound
http://www.wikidata.org/entity/Q65930402,fluorooxoborate
http://www.wikidata.org/entity/Q65947648,dialdose
http://www.wikidata.org/entity/Q65956623,cyanoacrylate ester
http://www.wikidata.org/entity/Q65956641,cyanoacrylate salt
http://www.wikidata.org/entity/Q65966165,folic acids
http://www.wikidata.org/entity/Q65982942,diacylglycerophosphoglycerophosphodiradylglycerols
http://www.wikidata.org/entity/Q65982999,glycerophosphoglycerophosphoglycerols
http://www.wikidata.org/entity/Q65984555,glycerophosphate
http://www.wikidata.org/entity/Q65984863,monoacylglycerophosphates
http://www.wikidata.org/entity/Q65986321,glycerophosphoserines
http://www.wikidata.org/entity/Q65986425,diacylglycerophosphoserine
http://www.wikidata.org/entity/Q65987188,glycerophosphoethanolamine
http://www.wikidata.org/entity/Q65987318,diacylglycerophosphoethanolamine
http://www.wikidata.org/entity/Q65989523,N-acyl amines
http://www.wikidata.org/entity/Q65995595,diradylglycerol
http://www.wikidata.org/entity/Q65998794,triradylglycerol
http://www.wikidata.org/entity/Q65999853,monoacylglycerophosphocholine
http://www.wikidata.org/entity/Q66000256,diacylglycerophosphate
http://www.wikidata.org/entity/Q66002926,hemiterpene
http://www.wikidata.org/entity/Q66003992,jasmonic acids
http://www.wikidata.org/entity/Q66004250,primary amides
http://www.wikidata.org/entity/Q66023188,diacylaminosugar
http://www.wikidata.org/entity/Q66023194,acylaminosugar
http://www.wikidata.org/entity/Q66023196,acylaminosugar glycan
http://www.wikidata.org/entity/Q66023255,Resolvin D
http://www.wikidata.org/entity/Q66050090,resolvin E
http://www.wikidata.org/entity/Q66107492,naphthalene
http://www.wikidata.org/entity/Q66107681,tetraline
http://www.wikidata.org/entity/Q66124525,aromatic polyketide
http://www.wikidata.org/entity/Q66124546,benzofuranoid
http://www.wikidata.org/entity/Q66124573,menthane monoterpenoids
http://www.wikidata.org/entity/Q66250510,adipate salt
http://www.wikidata.org/entity/Q66250704,adipate ester
http://www.wikidata.org/entity/Q66312131,sorbate
http://www.wikidata.org/entity/Q66312145,sorbate salt
http://www.wikidata.org/entity/Q66312159,sorbate ester
http://www.wikidata.org/entity/Q66385378,acyclic monoterpenoid
http://www.wikidata.org/entity/Q66385407,bicyclic monoterpenoids
http://www.wikidata.org/entity/Q66442221,hemiterpenoid
http://www.wikidata.org/entity/Q66589585,n-acetylgalactosamine
http://www.wikidata.org/entity/Q66589591,galactosamine
http://www.wikidata.org/entity/Q66589596,glucosamine
http://www.wikidata.org/entity/Q66589602,rhamnose
http://www.wikidata.org/entity/Q66589604,glycoglycerolipid
http://www.wikidata.org/entity/Q66589614,acidic glycosphingolipid
http://www.wikidata.org/entity/Q66589617,sulfoglycosphingolipid
http://www.wikidata.org/entity/Q67151503,aryl hydrocarbon receptor agonist
http://www.wikidata.org/entity/Q67172040,azolidine
http://www.wikidata.org/entity/Q67172457,diazolidine
http://www.wikidata.org/entity/Q67172487,pyrazolidine
http://www.wikidata.org/entity/Q67206106,carbazoles
http://www.wikidata.org/entity/Q67206812,methyl ether
http://www.wikidata.org/entity/Q67207149,dafachronic acid
http://www.wikidata.org/entity/Q67383506,tin compound
http://www.wikidata.org/entity/Q67390548,tropane
http://www.wikidata.org/entity/Q67390836,bridged-ring heterocyclic compound
http://www.wikidata.org/entity/Q67457558,selenium compounds
http://www.wikidata.org/entity/Q67710711,purine nucleosides
http://www.wikidata.org/entity/Q67717431,purine nucleotides
http://www.wikidata.org/entity/Q67910523,azetines
http://www.wikidata.org/entity/Q67910755,1-ring heterocyclic compounds
http://www.wikidata.org/entity/Q67912651,azetidines
http://www.wikidata.org/entity/Q67913382,azirines
http://www.wikidata.org/entity/Q67914366,oxazocines
http://www.wikidata.org/entity/Q67954132,pyrrole
http://www.wikidata.org/entity/Q67954963,maleate
http://www.wikidata.org/entity/Q68075119,sulfathiazoles
http://www.wikidata.org/entity/Q68075242,sulfanilamides
http://www.wikidata.org/entity/Q68433458,hydrochlorofluorocarbon
http://www.wikidata.org/entity/Q70009047,pyrogallolarene
http://www.wikidata.org/entity/Q70082418,aluminum compound
http://www.wikidata.org/entity/Q70484053,glutamate salt
http://www.wikidata.org/entity/Q70484302,glutamate ester
http://www.wikidata.org/entity/Q71143075,UDP-sugar
http://www.wikidata.org/entity/Q71143350,pyrimidine nucleotide-sugar
http://www.wikidata.org/entity/Q71145161,nucleotide-carbohydrate
http://www.wikidata.org/entity/Q71145617,D-aldohexose 6-phosphate
http://www.wikidata.org/entity/Q71145876,aldohexose 6-phosphate
http://www.wikidata.org/entity/Q71146000,hexose 6-phosphate
http://www.wikidata.org/entity/Q71146210,hexose phosphate
http://www.wikidata.org/entity/Q71146517,phosphosugar
http://www.wikidata.org/entity/Q71148018,D-hexose 6-phosphate
http://www.wikidata.org/entity/Q71148244,D-hexose phosphate
http://www.wikidata.org/entity/Q71148618,D-aldohexose
http://www.wikidata.org/entity/Q71149042,D-hexose
http://www.wikidata.org/entity/Q71149370,C19-gibberellin
http://www.wikidata.org/entity/Q71150030,D-glucose monophosphate
http://www.wikidata.org/entity/Q71150191,glucose phosphate
http://www.wikidata.org/entity/Q71150343,aldohexose phosphate
http://www.wikidata.org/entity/Q71150501,aldose phosphate
http://www.wikidata.org/entity/Q71150792,GDP-hexose
http://www.wikidata.org/entity/Q71150936,GDP-sugar
http://www.wikidata.org/entity/Q71151106,purine nucleotide-sugar
http://www.wikidata.org/entity/Q71151414,N-acylglucosamine
http://www.wikidata.org/entity/Q71151917,N-acyl-hexosamine
http://www.wikidata.org/entity/Q71152062,N-acylgalactosamine
http://www.wikidata.org/entity/Q71152995,glycosyl compound
http://www.wikidata.org/entity/Q71153395,adenosine bisphosphate
http://www.wikidata.org/entity/Q71153807,adenosine phosphate
http://www.wikidata.org/entity/Q71236605,adenyl ribonucleotide
http://www.wikidata.org/entity/Q71236852,purine ribonucleotide
http://www.wikidata.org/entity/Q71237508,adenyl nucleotide
http://www.wikidata.org/entity/Q71238293,purine nucleoside bisphosphate
http://www.wikidata.org/entity/Q71238550,nucleoside bisphosphate
http://www.wikidata.org/entity/Q71238850,nucleoside phosphate
http://www.wikidata.org/entity/Q71239519,ribonucleoside bisphosphate
http://www.wikidata.org/entity/Q71242359,biopterin
http://www.wikidata.org/entity/Q71243086,pterin
http://www.wikidata.org/entity/Q71243424,pteridine
http://www.wikidata.org/entity/Q71244067,heterobicyclic compound
http://www.wikidata.org/entity/Q71252738,cinnamic acids
http://www.wikidata.org/entity/Q71253118,"alpha,beta-unsaturated monocarboxylic acid"
http://www.wikidata.org/entity/Q71271159,olefinic compound
http://www.wikidata.org/entity/Q71272629,cobalamins
http://www.wikidata.org/entity/Q71272904,cobalt corrinoid
http://www.wikidata.org/entity/Q71273451,cyclic tetrapyrrole
http://www.wikidata.org/entity/Q71273880,metallotetrapyrrole
http://www.wikidata.org/entity/Q71276026,deoxygalactose
http://www.wikidata.org/entity/Q71276188,deoxyhexose
http://www.wikidata.org/entity/Q71277224,deoxyaldopentose phosphate
http://www.wikidata.org/entity/Q71277368,aldopentose phosphate
http://www.wikidata.org/entity/Q71294429,glycerates
http://www.wikidata.org/entity/Q71378486,glycosylglucose
http://www.wikidata.org/entity/Q71379339,glycosylglycerol
http://www.wikidata.org/entity/Q71379711,alditol
http://www.wikidata.org/entity/Q71381535,heterodetic cyclic peptide
http://www.wikidata.org/entity/Q71381967,hexitol
http://www.wikidata.org/entity/Q71417372,hydroxy-5beta-cholanic acid
http://www.wikidata.org/entity/Q71417597,5beta-cholanic acid
http://www.wikidata.org/entity/Q71417867,5beta steroid
http://www.wikidata.org/entity/Q71418231,cholanic acid
http://www.wikidata.org/entity/Q71418447,cholanoid
http://www.wikidata.org/entity/Q71418770,steroid acid
http://www.wikidata.org/entity/Q71419357,organic hydroxy compound
http://www.wikidata.org/entity/Q71421787,hydroxides
http://www.wikidata.org/entity/Q71427626,cyclitol phosphate
http://www.wikidata.org/entity/Q71427927,phosphate ester
http://www.wikidata.org/entity/Q71429918,iron ionophore
http://www.wikidata.org/entity/Q71431250,mannoside
http://www.wikidata.org/entity/Q71431365,hexoside
http://www.wikidata.org/entity/Q71432165,metal-sulfur cluster
http://www.wikidata.org/entity/Q71432326,heteronuclear cluster
http://www.wikidata.org/entity/Q71522878,methyl-L-methionine
http://www.wikidata.org/entity/Q71523607,methyl glycoside
http://www.wikidata.org/entity/Q71524933,neuraminic acids
http://www.wikidata.org/entity/Q71525602,neutral glycosphingolipid
http://www.wikidata.org/entity/Q71525833,NAD(P)
http://www.wikidata.org/entity/Q71528975,nicotinamide dinucleotide
http://www.wikidata.org/entity/Q71529252,dinucleotide
http://www.wikidata.org/entity/Q71562878,oxopurine
http://www.wikidata.org/entity/Q71563137,peptide antibiotic
http://www.wikidata.org/entity/Q71563619,polar amino acid
http://www.wikidata.org/entity/Q71572255,glycerol phosphate
http://www.wikidata.org/entity/Q71572484,alditol phosphate
http://www.wikidata.org/entity/Q71573087,sulfur-containing amino acid
http://www.wikidata.org/entity/Q71573538,oxacycle
http://www.wikidata.org/entity/Q71573704,organic heterocyclic compound
http://www.wikidata.org/entity/Q71574018,organooxygen compound
http://www.wikidata.org/entity/Q71574984,thiocarboxylic ester
http://www.wikidata.org/entity/Q71575356,tricarboxylic acid trianion
http://www.wikidata.org/entity/Q71577209,carbohydrate acid
http://www.wikidata.org/entity/Q71655527,flavin
http://www.wikidata.org/entity/Q71655701,benzopteridine
http://www.wikidata.org/entity/Q71697168,diazaborines
http://www.wikidata.org/entity/Q71731623,carbon nanohoop
http://www.wikidata.org/entity/Q71782942,pnictogen compound
http://www.wikidata.org/entity/Q71956349,catechol
http://www.wikidata.org/entity/Q72022629,dihydroxybenzene
http://www.wikidata.org/entity/Q72044372,sulfur-containing carboxylic acid
http://www.wikidata.org/entity/Q72044652,organic aromatic compound
http://www.wikidata.org/entity/Q72045739,alpha-amino acid
http://www.wikidata.org/entity/Q72049816,ammonium compound
http://www.wikidata.org/entity/Q72052841,onium betaine
http://www.wikidata.org/entity/Q72053105,21-hydroxy steroid
http://www.wikidata.org/entity/Q72053575,11beta-hydroxy steroid
http://www.wikidata.org/entity/Q72054273,mancude-ring compound
http://www.wikidata.org/entity/Q72056948,carbon oxoacid
http://www.wikidata.org/entity/Q72073013,sulfur compound
http://www.wikidata.org/entity/Q72077489,dithionate
http://www.wikidata.org/entity/Q72078389,dicarboxylic acid monoamide
http://www.wikidata.org/entity/Q72078616,liposaccharide
http://www.wikidata.org/entity/Q72079328,glycophospholipid
http://www.wikidata.org/entity/Q72083530,phosphosphingolipid
http://www.wikidata.org/entity/Q72083965,imidazopyrimidine
http://www.wikidata.org/entity/Q72084185,organic heterobicyclic compound
http://www.wikidata.org/entity/Q72084374,organonitrogen heterocyclic compound
http://www.wikidata.org/entity/Q72085779,peroxol
http://www.wikidata.org/entity/Q72086569,amino dicarboxylic acid
http://www.wikidata.org/entity/Q72086919,phosphocholine
http://www.wikidata.org/entity/Q72087177,choline
http://www.wikidata.org/entity/Q72087444,quaternary ammonium salt
http://www.wikidata.org/entity/Q72088717,phosphoethanolamine
http://www.wikidata.org/entity/Q72091636,farnesane sesquiterpenoid
http://www.wikidata.org/entity/Q72091680,3-hydroxy steroid
http://www.wikidata.org/entity/Q72091757,20-oxo steroid
http://www.wikidata.org/entity/Q72091828,oxosteroid
http://www.wikidata.org/entity/Q72135525,bromine compound
http://www.wikidata.org/entity/Q72146415,flavin nucleotide
http://www.wikidata.org/entity/Q72146895,purine ribonucleoside triphosphate
http://www.wikidata.org/entity/Q72148384,purine nucleoside triphosphate
http://www.wikidata.org/entity/Q72148863,purine ribonucleoside 5'-triphosphate
http://www.wikidata.org/entity/Q72150486,adenosine 5'-phosphate
http://www.wikidata.org/entity/Q72152108,organic phosphonate
http://www.wikidata.org/entity/Q72152628,allose
http://www.wikidata.org/entity/Q72153550,monocyclic heteroarene
http://www.wikidata.org/entity/Q72153681,gibberellin monocarboxylic acid
http://www.wikidata.org/entity/Q72153824,aminopyrimidine
http://www.wikidata.org/entity/Q72154309,"1,3-thiazole"
http://www.wikidata.org/entity/Q72155051,non-covalently-bound molecular entity
http://www.wikidata.org/entity/Q72155396,nitrite salt
http://www.wikidata.org/entity/Q72157355,nitrite
http://www.wikidata.org/entity/Q72174340,organic amino compound
http://www.wikidata.org/entity/Q72175414,primary amine
http://www.wikidata.org/entity/Q72176217,iron chelate
http://www.wikidata.org/entity/Q72176380,iron coordination entity
http://www.wikidata.org/entity/Q72180630,fatty acid derivative
http://www.wikidata.org/entity/Q72180954,maltooligosaccharide
http://www.wikidata.org/entity/Q72181100,glucooligosaccharide
http://www.wikidata.org/entity/Q72183438,C-glycosyl compound
http://www.wikidata.org/entity/Q72183598,S-glycosyl compound
http://www.wikidata.org/entity/Q72183752,thiosugar
http://www.wikidata.org/entity/Q72184532,aralkylamino compound
http://www.wikidata.org/entity/Q72184754,alkylamine
http://www.wikidata.org/entity/Q72189084,amino acid derivative
http://www.wikidata.org/entity/Q72189814,aminoglycan
http://www.wikidata.org/entity/Q72190278,17alpha-hydroxy-C21-steroid
http://www.wikidata.org/entity/Q72190469,C21-steroid
http://www.wikidata.org/entity/Q72190697,17alpha-hydroxy steroid
http://www.wikidata.org/entity/Q72190915,17-hydroxy steroid
http://www.wikidata.org/entity/Q72191493,alpha-hydroxy ketone
